rcp_scenario,region,season,year_30yravg,status,percentile,value 
8.5,French,Winter,2034,Projected,90,5.17158791776
8.5,French,Winter,2054,Projected,10,4.39675609824
8.5,French,Winter,2054,Projected,25,4.93580610799
8.5,French,Winter,2054,Projected,50,5.5953907337
8.5,French,Winter,2054,Projected,75,6.64628198676
8.5,French,Winter,2054,Projected,90,7.90277072755
8.5,French,Winter,2074,Projected,10,6.11460172493
8.5,French,Winter,2074,Projected,25,6.64052675543
8.5,French,Winter,2074,Projected,50,7.72549735626
8.5,French,Winter,2074,Projected,75,8.98479113348
8.5,French,Winter,2074,Projected,90,11.1281188198
8.5,French,Winter,2089,Projected,10,6.9996075831
8.5,French,Winter,2089,Projected,25,8.29746210169
8.5,French,Winter,2089,Projected,50,9.55102137566
8.5,French,Winter,2089,Projected,75,10.6879604122
8.5,French,Winter,2089,Projected,90,12.5545393091
N/A,Housatonic,Winter,1985,Observed,N/A,22.4555884014
4.5,Housatonic,Winter,2034,Projected,10,2.13450370107
4.5,Housatonic,Winter,2034,Projected,25,2.92552399885
4.5,Housatonic,Winter,2034,Projected,50,3.52633209262
4.5,Housatonic,Winter,2034,Projected,75,4.7754995185
4.5,Housatonic,Winter,2034,Projected,90,5.77264481684
4.5,Housatonic,Winter,2054,Projected,10,2.73212115625
4.5,Housatonic,Winter,2054,Projected,25,3.66395969333
4.5,Housatonic,Winter,2054,Projected,50,4.99352499996
4.5,Housatonic,Winter,2054,Projected,75,6.02214090142
4.5,Housatonic,Winter,2054,Projected,90,7.23118351011
4.5,Housatonic,Winter,2074,Projected,10,3.2834691865
4.5,Housatonic,Winter,2074,Projected,25,4.88389640593
4.5,Housatonic,Winter,2074,Projected,50,5.77779794761
4.5,Housatonic,Winter,2074,Projected,75,7.29650154483
4.5,Housatonic,Winter,2074,Projected,90,7.96936368603
4.5,Housatonic,Winter,2089,Projected,10,3.94311647571
4.5,Housatonic,Winter,2089,Projected,25,5.05239298922
4.5,Housatonic,Winter,2089,Projected,50,5.94530832975
4.5,Housatonic,Winter,2089,Projected,75,7.86598424556
4.5,Housatonic,Winter,2089,Projected,90,9.31339235503
8.5,Housatonic,Winter,2034,Projected,10,2.81752913357
8.5,Housatonic,Winter,2034,Projected,25,3.26631640016
8.5,Housatonic,Winter,2034,Projected,50,4.2641811613
8.5,Housatonic,Winter,2034,Projected,75,4.73989070407
8.5,Housatonic,Winter,2034,Projected,90,5.92567074179
8.5,Housatonic,Winter,2054,Projected,10,4.72319505501
8.5,Housatonic,Winter,2054,Projected,25,5.73328269451
8.5,Housatonic,Winter,2054,Projected,50,6.44498394573
8.5,Housatonic,Winter,2054,Projected,75,7.42059438138
8.5,Housatonic,Winter,2054,Projected,90,9.08778719479
8.5,Housatonic,Winter,2074,Projected,10,6.72704734923
8.5,Housatonic,Winter,2074,Projected,25,7.3058913472
8.5,Housatonic,Winter,2074,Projected,50,8.53435371782
8.5,Housatonic,Winter,2074,Projected,75,9.93927462903
8.5,Housatonic,Winter,2074,Projected,90,12.3995851331
8.5,Housatonic,Winter,2089,Projected,10,7.76649296869
8.5,Housatonic,Winter,2089,Projected,25,9.09111781836
8.5,Housatonic,Winter,2089,Projected,50,10.5740381834
8.5,Housatonic,Winter,2089,Projected,75,11.7775892603
8.5,Housatonic,Winter,2089,Projected,90,13.8686656931
N/A,Hudson,Winter,1985,Observed,N/A,21.3202114261
4.5,Hudson,Winter,2034,Projected,10,2.13856655351
4.5,Hudson,Winter,2034,Projected,25,2.9360869982
4.5,Hudson,Winter,2034,Projected,50,3.66230715002
4.5,Hudson,Winter,2034,Projected,75,4.87191586362
4.5,Hudson,Winter,2034,Projected,90,5.94083585161
4.5,Hudson,Winter,2054,Projected,10,2.92009695336
4.5,Hudson,Winter,2054,Projected,25,3.71234293234
4.5,Hudson,Winter,2054,Projected,50,5.16110583417
4.5,Hudson,Winter,2054,Projected,75,6.49234409098
4.5,Hudson,Winter,2054,Projected,90,7.40393397469
4.5,Hudson,Winter,2074,Projected,10,3.52974737807
4.5,Hudson,Winter,2074,Projected,25,4.99701192457
4.5,Hudson,Winter,2074,Projected,50,5.95748621082
4.5,Hudson,Winter,2074,Projected,75,7.65296117712
4.5,Hudson,Winter,2074,Projected,90,8.33514825909
4.5,Hudson,Winter,2089,Projected,10,4.22977788799
4.5,Hudson,Winter,2089,Projected,25,5.22012670903
4.5,Hudson,Winter,2089,Projected,50,6.07299673516
4.5,Hudson,Winter,2089,Projected,75,8.16782366126
4.5,Hudson,Winter,2089,Projected,90,9.74288295523
8.5,Hudson,Winter,2034,Projected,10,2.92244591724
8.5,Hudson,Winter,2034,Projected,25,3.41713838181
8.5,Hudson,Winter,2034,Projected,50,4.32139820322
8.5,Hudson,Winter,2034,Projected,75,4.99830364166
8.5,Hudson,Winter,2034,Projected,90,6.13685165217
8.5,Hudson,Winter,2054,Projected,10,4.85250509602
8.5,Hudson,Winter,2054,Projected,25,5.86903717765
8.5,Hudson,Winter,2054,Projected,50,6.72672674772
8.5,Hudson,Winter,2054,Projected,75,7.86864586684
8.5,Hudson,Winter,2054,Projected,90,9.60067336682
8.5,Hudson,Winter,2074,Projected,10,7.02944906426
8.5,Hudson,Winter,2074,Projected,25,7.64243169425
8.5,Hudson,Winter,2074,Projected,50,9.05976154669
8.5,Hudson,Winter,2074,Projected,75,10.5202335094
8.5,Hudson,Winter,2074,Projected,90,13.0485203596
8.5,Hudson,Winter,2089,Projected,10,8.14154443067
8.5,Hudson,Winter,2089,Projected,25,9.58225167639
8.5,Hudson,Winter,2089,Projected,50,11.1159132938
8.5,Hudson,Winter,2089,Projected,75,12.4142742709
8.5,Hudson,Winter,2089,Projected,90,14.5706819019
N/A,Ipswich,Winter,1985,Observed,N/A,29.0155512009
4.5,Ipswich,Winter,2034,Projected,10,2.05522877428
4.5,Ipswich,Winter,2034,Projected,25,2.27726511771
4.5,Ipswich,Winter,2034,Projected,50,3.03901935727
4.5,Ipswich,Winter,2034,Projected,75,4.2334006502
4.5,Ipswich,Winter,2034,Projected,90,4.71926773513
4.5,Ipswich,Winter,2054,Projected,10,2.2094293706
4.5,Ipswich,Winter,2054,Projected,25,3.11077840122
4.5,Ipswich,Winter,2054,Projected,50,4.2836187319
4.5,Ipswich,Winter,2054,Projected,75,5.12000103242
4.5,Ipswich,Winter,2054,Projected,90,6.13589801837
4.5,Ipswich,Winter,2074,Projected,10,2.99984823305
4.5,Ipswich,Winter,2074,Projected,25,3.84171372374
4.5,Ipswich,Winter,2074,Projected,50,5.00375887199
4.5,Ipswich,Winter,2074,Projected,75,6.07014252671
4.5,Ipswich,Winter,2074,Projected,90,6.57554380277
4.5,Ipswich,Winter,2089,Projected,10,3.47250033517
4.5,Ipswich,Winter,2089,Projected,25,4.01008660673
4.5,Ipswich,Winter,2089,Projected,50,5.19308629984
4.5,Ipswich,Winter,2089,Projected,75,6.52249685679
4.5,Ipswich,Winter,2089,Projected,90,8.02409592672
8.5,Ipswich,Winter,2034,Projected,10,2.3470526124
8.5,Ipswich,Winter,2034,Projected,25,2.93605051268
8.5,Ipswich,Winter,2034,Projected,50,3.58375300878
8.5,Ipswich,Winter,2034,Projected,75,3.94965383103
8.5,Ipswich,Winter,2034,Projected,90,4.75924048356
8.5,Ipswich,Winter,2054,Projected,10,4.29453342499
8.5,Ipswich,Winter,2054,Projected,25,4.69384293152
8.5,Ipswich,Winter,2054,Projected,50,5.4401182978
8.5,Ipswich,Winter,2054,Projected,75,6.25795463861
8.5,Ipswich,Winter,2054,Projected,90,7.44245264443
8.5,Ipswich,Winter,2074,Projected,10,5.84711327577
8.5,Ipswich,Winter,2074,Projected,25,6.25119457737
8.5,Ipswich,Winter,2074,Projected,50,7.42800257092
8.5,Ipswich,Winter,2074,Projected,75,8.66913045714
8.5,Ipswich,Winter,2074,Projected,90,10.6868643959
8.5,Ipswich,Winter,2089,Projected,10,6.82571230462
8.5,Ipswich,Winter,2089,Projected,25,7.93178555562
8.5,Ipswich,Winter,2089,Projected,50,9.31514401844
8.5,Ipswich,Winter,2089,Projected,75,10.3047676061
8.5,Ipswich,Winter,2089,Projected,90,12.1188275335
N/A,Merrimack,Winter,1985,Observed,N/A,26.8325169982
4.5,Merrimack,Winter,2034,Projected,10,2.3475196128
4.5,Merrimack,Winter,2034,Projected,25,2.68722828815
4.5,Merrimack,Winter,2034,Projected,50,3.38197740341
4.5,Merrimack,Winter,2034,Projected,75,4.54308479682
4.5,Merrimack,Winter,2034,Projected,90,5.1978946403
4.5,Merrimack,Winter,2054,Projected,10,2.57774566065
4.5,Merrimack,Winter,2054,Projected,25,3.46889718426
4.5,Merrimack,Winter,2054,Projected,50,4.72605069982
4.5,Merrimack,Winter,2054,Projected,75,5.58861660131
4.5,Merrimack,Winter,2054,Projected,90,6.58604232854
4.5,Merrimack,Winter,2074,Projected,10,3.34916207105
4.5,Merrimack,Winter,2074,Projected,25,4.29478809898
4.5,Merrimack,Winter,2074,Projected,50,5.45886570485
4.5,Merrimack,Winter,2074,Projected,75,6.62726194334
4.5,Merrimack,Winter,2074,Projected,90,7.02587786051
4.5,Merrimack,Winter,2089,Projected,10,3.90766959403
4.5,Merrimack,Winter,2089,Projected,25,4.40451643689
4.5,Merrimack,Winter,2089,Projected,50,5.56049984141
4.5,Merrimack,Winter,2089,Projected,75,7.23218849909
4.5,Merrimack,Winter,2089,Projected,90,8.40526322422
8.5,Merrimack,Winter,2034,Projected,10,2.67142183824
8.5,Merrimack,Winter,2034,Projected,25,3.2869424519
8.5,Merrimack,Winter,2034,Projected,50,3.97745336119
8.5,Merrimack,Winter,2034,Projected,75,4.34581279392
8.5,Merrimack,Winter,2034,Projected,90,5.30731199379
8.5,Merrimack,Winter,2054,Projected,10,4.7083618623
8.5,Merrimack,Winter,2054,Projected,25,5.1633829431
8.5,Merrimack,Winter,2054,Projected,50,5.85140761617
8.5,Merrimack,Winter,2054,Projected,75,6.86697218988
8.5,Merrimack,Winter,2054,Projected,90,8.00073096485
8.5,Merrimack,Winter,2074,Projected,10,6.3024935289
8.5,Merrimack,Winter,2074,Projected,25,6.71649450429
8.5,Merrimack,Winter,2074,Projected,50,7.97714725692
8.5,Merrimack,Winter,2074,Projected,75,9.13169114977
8.5,Merrimack,Winter,2074,Projected,90,11.1676450332
8.5,Merrimack,Winter,2089,Projected,10,7.31316708599
8.5,Merrimack,Winter,2089,Projected,25,8.35305007824
8.5,Merrimack,Winter,2089,Projected,50,9.79814422678
8.5,Merrimack,Winter,2089,Projected,75,10.5966722063
8.5,Merrimack,Winter,2089,Projected,90,12.6118953274
N/A,Millers,Winter,1985,Observed,N/A,22.381588126
4.5,Millers,Winter,2034,Projected,10,2.13053676763
4.5,Millers,Winter,2034,Projected,25,2.62942828498
4.5,Millers,Winter,2034,Projected,50,3.26667792645
4.5,Millers,Winter,2034,Projected,75,4.23457898923
4.5,Millers,Winter,2034,Projected,90,5.23351483137
4.5,Millers,Winter,2054,Projected,10,2.5028074114
4.5,Millers,Winter,2054,Projected,25,3.27308767058
4.5,Millers,Winter,2054,Projected,50,4.38362193183
4.5,Millers,Winter,2054,Projected,75,5.20717698038
4.5,Millers,Winter,2054,Projected,90,6.26367915802
4.5,Millers,Winter,2074,Projected,10,3.00735339227
4.5,Millers,Winter,2074,Projected,25,4.12020790871
4.5,Millers,Winter,2074,Projected,50,5.14949926596
4.5,Millers,Winter,2074,Projected,75,6.29464427337
4.5,Millers,Winter,2074,Projected,90,6.75417434286
4.5,Millers,Winter,2089,Projected,10,3.51581782019
4.5,Millers,Winter,2089,Projected,25,4.40709986897
4.5,Millers,Winter,2089,Projected,50,5.08284275529
4.5,Millers,Winter,2089,Projected,75,6.75142955733
4.5,Millers,Winter,2089,Projected,90,8.02260605641
8.5,Millers,Winter,2034,Projected,10,2.40948962424
8.5,Millers,Winter,2034,Projected,25,2.93178856537
8.5,Millers,Winter,2034,Projected,50,3.78394632839
8.5,Millers,Winter,2034,Projected,75,4.20673008165
8.5,Millers,Winter,2034,Projected,90,5.2098018652
8.5,Millers,Winter,2054,Projected,10,4.09683129826
8.5,Millers,Winter,2054,Projected,25,4.7970710094
8.5,Millers,Winter,2054,Projected,50,5.44474650451
8.5,Millers,Winter,2054,Projected,75,6.46202711023
8.5,Millers,Winter,2054,Projected,90,7.82556822945
8.5,Millers,Winter,2074,Projected,10,5.6937255845
8.5,Millers,Winter,2074,Projected,25,6.35942835479
8.5,Millers,Winter,2074,Projected,50,7.44513712455
8.5,Millers,Winter,2074,Projected,75,8.55070248765
8.5,Millers,Winter,2074,Projected,90,10.9730793334
8.5,Millers,Winter,2089,Projected,10,6.4142712864
8.5,Millers,Winter,2089,Projected,25,7.9480229806
8.5,Millers,Winter,2089,Projected,50,9.1441287306
8.5,Millers,Winter,2089,Projected,75,10.0995247997
8.5,Millers,Winter,2089,Projected,90,12.3878108141
N/A,Narragansett Bay & Mt. Hope Bay Shore,Winter,1985,Observed,N/A,30.5752064945
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,10,2.27963993318
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,25,2.32882866096
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,50,3.19064981291
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,75,4.15228180315
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,90,4.49482791827
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,10,2.38465793542
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,25,3.2860918686
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,50,4.4963873257
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,75,5.21309155169
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,90,5.95637264284
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,10,3.18602085277
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,25,3.9403494976
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,50,5.16794822215
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,75,6.05152643241
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,90,6.40615806239
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,10,3.71307951731
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,25,4.23398866157
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,50,5.49858499589
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,75,6.72086179379
4.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,90,7.88472036055
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,10,2.45595426508
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,25,3.18401144911
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,50,3.78687912665
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,75,4.02640372545
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2034,Projected,90,4.58281847337
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,10,4.55518970888
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,25,4.89372289189
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,50,5.4898197122
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,75,6.3622296448
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2054,Projected,90,7.24915369951
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,10,5.88265018898
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,25,6.48441749699
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,50,7.47623547819
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,75,8.79748584184
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2074,Projected,90,10.4006885929
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,10,7.06409314049
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,25,7.87884283052
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,50,9.45504700463
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,75,10.3368533264
8.5,Narragansett Bay & Mt. Hope Bay Shore,Winter,2089,Projected,90,11.8580483636
N/A,Nashua,Winter,1985,Observed,N/A,25.1977313412
4.5,Nashua,Winter,2034,Projected,10,2.01634580362
4.5,Nashua,Winter,2034,Projected,25,2.42168826037
4.5,Nashua,Winter,2034,Projected,50,3.13968402335
4.5,Nashua,Winter,2034,Projected,75,4.16526396243
4.5,Nashua,Winter,2034,Projected,90,4.96719378427
4.5,Nashua,Winter,2054,Projected,10,2.31601886575
4.5,Nashua,Winter,2054,Projected,25,3.10433362849
4.5,Nashua,Winter,2054,Projected,50,4.40927485151
4.5,Nashua,Winter,2054,Projected,75,5.3102280631
4.5,Nashua,Winter,2054,Projected,90,6.14076024053
4.5,Nashua,Winter,2074,Projected,10,2.91931222012
4.5,Nashua,Winter,2074,Projected,25,3.9562449021
4.5,Nashua,Winter,2074,Projected,50,5.13539287892
4.5,Nashua,Winter,2074,Projected,75,6.27305818475
4.5,Nashua,Winter,2074,Projected,90,6.79283908223
4.5,Nashua,Winter,2089,Projected,10,3.51674563847
4.5,Nashua,Winter,2089,Projected,25,4.08561499914
4.5,Nashua,Winter,2089,Projected,50,5.08848512476
4.5,Nashua,Winter,2089,Projected,75,6.88214750167
4.5,Nashua,Winter,2089,Projected,90,8.02091661838
8.5,Nashua,Winter,2034,Projected,10,2.3136303125
8.5,Nashua,Winter,2034,Projected,25,2.79586894514
8.5,Nashua,Winter,2034,Projected,50,3.67793859853
8.5,Nashua,Winter,2034,Projected,75,4.0327034798
8.5,Nashua,Winter,2034,Projected,90,5.11654155756
8.5,Nashua,Winter,2054,Projected,10,4.19267902234
8.5,Nashua,Winter,2054,Projected,25,4.68871541533
8.5,Nashua,Winter,2054,Projected,50,5.40345807091
8.5,Nashua,Winter,2054,Projected,75,6.51162372688
8.5,Nashua,Winter,2054,Projected,90,7.86512886459
8.5,Nashua,Winter,2074,Projected,10,5.86876360606
8.5,Nashua,Winter,2074,Projected,25,6.3404735365
8.5,Nashua,Winter,2074,Projected,50,7.59377296873
8.5,Nashua,Winter,2074,Projected,75,8.70651140499
8.5,Nashua,Winter,2074,Projected,90,11.0815446858
8.5,Nashua,Winter,2089,Projected,10,6.67489116963
8.5,Nashua,Winter,2089,Projected,25,8.06735067405
8.5,Nashua,Winter,2089,Projected,50,9.31445514236
8.5,Nashua,Winter,2089,Projected,75,10.3141265898
8.5,Nashua,Winter,2089,Projected,90,12.5131233726
N/A,North Coastal,Winter,1985,Observed,N/A,29.5176647053
4.5,North Coastal,Winter,2034,Projected,10,2.04860992679
4.5,North Coastal,Winter,2034,Projected,25,2.22320182099
4.5,North Coastal,Winter,2034,Projected,50,2.99008763425
4.5,North Coastal,Winter,2034,Projected,75,4.2334271511
4.5,North Coastal,Winter,2034,Projected,90,4.6329522669
4.5,North Coastal,Winter,2054,Projected,10,2.14697830442
4.5,North Coastal,Winter,2054,Projected,25,3.10426989875
4.5,North Coastal,Winter,2054,Projected,50,4.22005675133
4.5,North Coastal,Winter,2054,Projected,75,5.05819813083
4.5,North Coastal,Winter,2054,Projected,90,6.06829269867
4.5,North Coastal,Winter,2074,Projected,10,2.98874795109
4.5,North Coastal,Winter,2074,Projected,25,3.76300626284
4.5,North Coastal,Winter,2074,Projected,50,4.92519980816
4.5,North Coastal,Winter,2074,Projected,75,6.03447461461
4.5,North Coastal,Winter,2074,Projected,90,6.45997385502
4.5,North Coastal,Winter,2089,Projected,10,3.47901296298
4.5,North Coastal,Winter,2089,Projected,25,4.00790886046
4.5,North Coastal,Winter,2089,Projected,50,5.14512450071
4.5,North Coastal,Winter,2089,Projected,75,6.50417901759
4.5,North Coastal,Winter,2089,Projected,90,7.98390273475
8.5,North Coastal,Winter,2034,Projected,10,2.33643515746
8.5,North Coastal,Winter,2034,Projected,25,2.91730135373
8.5,North Coastal,Winter,2034,Projected,50,3.58026810263
8.5,North Coastal,Winter,2034,Projected,75,3.9073193106
8.5,North Coastal,Winter,2034,Projected,90,4.64244725958
8.5,North Coastal,Winter,2054,Projected,10,4.30690340631
8.5,North Coastal,Winter,2054,Projected,25,4.6484107696
8.5,North Coastal,Winter,2054,Projected,50,5.36987036454
8.5,North Coastal,Winter,2054,Projected,75,6.23145109331
8.5,North Coastal,Winter,2054,Projected,90,7.31184585364
8.5,North Coastal,Winter,2074,Projected,10,5.7624091581
8.5,North Coastal,Winter,2074,Projected,25,6.21856994212
